A�O_EVAL;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPE;RURAL_RBD;CLAVE;DOC_GENERO;NIVEL;SUBSECT;AE_PJE;EP_PJE;IRT_PJE;PF_PJE;PF_ESC;INSTR_PJE;CCE_ESC;M1D1_PJE;M1D2_PJE;M1D3_PJE;M1D4_PJE;M1D1_ESC;M1D2_ESC;M1D3_ESC;M1D4_ESC;M2D5_PJE;M2D6_PJE;M2D7_PJE;M2D5_ESC;M2D6_ESC;M2D7_ESC
2013;4405;9;ESCUELA BLANCO ENCALADA;8;83;8305;MULCHEN;2;0;JJ1442604321;2;1;P;3;4;3;2,25;B;2,75;C;2,33;2;2,5;3;B;B;B;C;2,67;2;1,25;C;B;I
2013;4406;7;ESCUELA BASICA MULCHEN;8;83;8305;MULCHEN;2;0;FG1620351521;2;3;L;4;3;2;2,13;B;2,48;B;3;1,33;2;2,5;C;I;B;B;2,67;1,67;1,75;C;I;I
2013;4406;7;ESCUELA BASICA MULCHEN;8;83;8305;MULCHEN;2;0;CA1021981621;2;5;TEA;4;4;3;2,54;C;3,02;D;3;2;2,5;2;C;B;B;B;3;3;2,25;C;C;B
2013;4406;7;ESCUELA BASICA MULCHEN;8;83;8305;MULCHEN;2;0;CA1011812821;2;5;TEA;4;3;3;2,29;B;2,67;C;2,17;2,17;1,75;2,25;B;B;I;B;2,67;3;2;C;C;B
2013;4406;7;ESCUELA BASICA MULCHEN;8;83;8305;MULCHEN;2;0;JK1662672221;2;3;CS;4;4;3;2,29;B;2,87;C;2,33;2,33;1,5;2;B;B;I;B;2,67;2,67;2,5;C;C;B
2013;4406;7;ESCUELA BASICA MULCHEN;8;83;8305;MULCHEN;2;0;HG1971352521;2;5;TEA;4;3;3;2,14;B;2,58;C;2;2,33;2;1;B;B;B;I;2,67;3;2;C;C;B
2013;4407;5;ESCUELA IGNACIO VERDUGO CAVADA;8;83;8305;MULCHEN;2;0;CB1062118021;2;3;M;4;3;4;2,59;C;2,95;C;3;2,83;2,25;1,75;C;C;B;I;2,67;3;2,63;C;C;C
2013;4407;5;ESCUELA IGNACIO VERDUGO CAVADA;8;83;8305;MULCHEN;2;0;AA1004545121;2;1;P;4;4;4;2,33;B;3;C;2;2;2,5;2,25;B;B;B;B;3;2,67;1,88;C;C;B
2013;4407;5;ESCUELA IGNACIO VERDUGO CAVADA;8;83;8305;MULCHEN;2;0;CB1033867921;2;2;G;4;3;4;2,57;C;2,94;C;2;2,33;2,5;3;B;B;B;C;3;2,67;2,5;C;C;B
2013;4407;5;ESCUELA IGNACIO VERDUGO CAVADA;8;83;8305;MULCHEN;2;0;AA1040160821;2;3;I;4;3;4;1,81;B;2,49;B;1,67;2,33;1,5;1;I;B;I;I;3;2,17;1;C;B;I
2013;4407;5;ESCUELA IGNACIO VERDUGO CAVADA;8;83;8305;MULCHEN;2;0;BC1022894421;2;5;TEA;4;4;4;2,58;C;3,15;D;2,33;2,33;3;3;B;B;C;C;2,67;3;1,75;C;C;I
2013;4407;5;ESCUELA IGNACIO VERDUGO CAVADA;8;83;8305;MULCHEN;2;0;LM1580726221;2;3;L;4;4;4;2,61;C;3,17;D;2,67;2;3;2,5;C;B;C;B;2,67;2,83;2,63;C;C;C
2013;4408;3;LICEO CRISOL;8;83;8305;MULCHEN;2;0;JK1655206521;2;2;G;4;3;1;2,01;B;2,31;B;1,33;1;3;2;I;I;C;B;2,33;2,67;1,75;B;C;I
2013;4408;3;LICEO CRISOL;8;83;8305;MULCHEN;2;0;CC1054361821;2;4;B;4;3;3;2,33;B;2,7;C;2,67;3,33;1,5;2;C;D;I;B;2,67;2,67;1,5;C;C;I
2013;4408;3;LICEO CRISOL;8;83;8305;MULCHEN;2;0;BB1101925421;2;5;TEA;4;4;4;2,87;C;3,32;D;3,67;1,67;3,5;3;D;I;D;C;3,33;3,17;1,75;D;C;I
2013;4408;3;LICEO CRISOL;8;83;8305;MULCHEN;2;0;DC1734571421;2;3;M;4;3;3;2,48;B;2,79;C;2,17;1,83;2,5;1,75;B;B;B;I;3,33;3;2,75;D;C;C
2013;4408;3;LICEO CRISOL;8;83;8305;MULCHEN;2;0;CB1023964021;2;5;TEA;4;4;4;2,27;B;2,96;C;2,17;1,83;2,5;1,5;B;B;B;I;2,67;3;2,25;C;C;B
2013;4408;3;LICEO CRISOL;8;83;8305;MULCHEN;2;0;DE1876477621;2;3;L;4;4;4;2,56;C;3,14;D;3;2,33;2;3;C;B;B;C;2,67;2,67;2,25;C;C;B
2013;4408;3;LICEO CRISOL;8;83;8305;MULCHEN;2;0;BA1016526221;2;5;TEA;4;3;4;2,71;C;3,03;D;3;2;3,5;2,5;C;B;D;B;3,17;2,83;2;C;C;B
2013;4408;3;LICEO CRISOL;8;83;8305;MULCHEN;2;0;EE1616193011;1;3;I;4;3;3;1,91;B;2,45;B;1,67;1,67;2;2;I;I;B;B;2,67;2,33;1;C;B;I
2013;4408;3;LICEO CRISOL;8;83;8305;MULCHEN;2;0;ED1035215621;2;4;AV;4;4;4;2,3;B;2,98;C;2,83;2,17;1,5;2;C;B;I;B;2,67;2,67;2,25;C;C;B
2013;4408;3;LICEO CRISOL;8;83;8305;MULCHEN;2;0;EF1410978911;1;5;TEA;4;4;3;2,37;B;2,92;C;2,33;2,33;3;1;B;B;C;I;2,83;2,83;2,25;C;C;B
2013;4409;1;ESCUELA SACERDOTE ALEJANDRO MANERA;8;83;8305;MULCHEN;2;0;CB1093635721;2;2;G;4;3;2;2,51;C;2,71;C;2,67;2,33;2;1,5;C;B;B;I;3,33;3;2,75;D;C;C
2013;4409;1;ESCUELA SACERDOTE ALEJANDRO MANERA;8;83;8305;MULCHEN;2;0;EC1710412921;2;3;RE;4;4;2;2,55;C;2,93;C;3;2,33;2;1,5;C;B;B;I;3;3;3;C;C;C
2013;4409;1;ESCUELA SACERDOTE ALEJANDRO MANERA;8;83;8305;MULCHEN;2;0;BB1037971221;2;5;TEA;4;3;3;2,26;B;2,66;C;2;1,67;2,5;1,5;B;I;B;I;3;2,67;2,5;C;C;B
2013;4409;1;ESCUELA SACERDOTE ALEJANDRO MANERA;8;83;8305;MULCHEN;2;0;CC1056476421;2;5;TEA;4;3;3;2,43;B;2,76;C;2,33;2;2,5;2;B;B;B;B;3;2,67;2,5;C;C;B
2013;4409;1;ESCUELA SACERDOTE ALEJANDRO MANERA;8;83;8305;MULCHEN;2;0;CB1054977921;2;5;TEA;4;4;3;2,39;B;2,93;C;2,33;2;3;2;B;B;C;B;2,67;3;1,75;C;C;I
2013;4409;1;ESCUELA SACERDOTE ALEJANDRO MANERA;8;83;8305;MULCHEN;2;0;BA1095412521;2;1;P;4;3;2;2,45;B;2,67;C;2,67;1,67;2,5;3;C;I;B;C;2,67;2,67;2;C;C;B
2013;4409;1;ESCUELA SACERDOTE ALEJANDRO MANERA;8;83;8305;MULCHEN;2;0;ML1182953421;2;3;RC;4;2;2;1,99;B;2,19;B;2,33;1,67;1;2;B;I;I;B;2,83;2,33;1,75;C;B;I
2013;4409;1;ESCUELA SACERDOTE ALEJANDRO MANERA;8;83;8305;MULCHEN;2;0;LK1990882811;1;3;CS;4;4;3;2,19;B;2,81;C;2,33;2,33;1,25;1,5;B;B;I;I;3;2,67;2,25;C;C;B
2013;4410;5;ESCUELA BASICA VILLA LAS PENAS;8;83;8305;MULCHEN;2;0;KJ1254383011;1;3;M;4;3;3;2,52;C;2,81;C;2;2,67;2;2,5;B;C;B;B;2,83;3;2,63;C;C;C
2013;4426;1;ESCUELA BASICA EL PARRON;8;83;8305;MULCHEN;2;1;BA1059382221;2;2;G;4;4;2;1,99;B;2,59;C;2,33;1,67;1;1;B;I;I;I;3;2,67;2,25;C;C;B
2013;4432;6;ESCUELA BASICA EL EDEN;8;83;8305;MULCHEN;2;1;KI1777177821;2;3;I;4;4;3;1,77;B;2,56;C;1,5;1,67;1;2,25;I;I;I;B;2,67;2,33;1;C;B;I
2013;4433;4;ESCUELA BASICA RAPELCO;8;83;8305;MULCHEN;2;1;CC1028853121;2;2;G;4;4;2;2,38;B;2,83;C;1,67;2;2;2,5;I;B;B;B;3;3;2,5;C;C;B
2013;4435;0;ESCUELA BASICA LOS HINOJOS;8;83;8305;MULCHEN;2;1;BB1016687621;2;2;G;4;4;3;1,81;B;2,59;C;2;1;2;1,5;B;I;B;I;3;1,67;1,5;C;I;I
2013;4437;7;ESCUELA BASICA AURORA DE ENERO;8;83;8305;MULCHEN;2;1;CD1177117122;2;2;G;4;4;4;2,01;B;2,81;C;2;2,33;1;1;B;B;I;I;2,83;2,67;2,25;C;C;B
2013;4437;7;ESCUELA BASICA AURORA DE ENERO;8;83;8305;MULCHEN;2;1;CB1086283221;2;3;L;4;3;3;2,29;B;2,67;C;3;1,83;2;2;C;B;B;B;2,67;2;2,5;C;B;B
2013;4437;7;ESCUELA BASICA AURORA DE ENERO;8;83;8305;MULCHEN;2;1;DE1134517611;1;5;TEA;4;3;3;2,44;B;2,76;C;2,33;2;2;2,5;B;B;B;B;3;3;2,25;C;C;B
2013;4446;6;LICEO POLIVALENTE LA FRONTERA;8;83;8307;NEGRETE;2;0;CC1079581011;1;3;AM;4;3;1;2,26;B;2,46;B;2,67;1,33;3;3,5;C;I;C;D;2,67;1,67;1;C;I;I
2013;4446;6;LICEO POLIVALENTE LA FRONTERA;8;83;8307;NEGRETE;2;0;AB1033371521;2;3;L;4;3;2;2;B;2,4;B;1,67;1,67;1;2;I;I;I;B;3;2,67;2;C;C;B
2013;4446;6;LICEO POLIVALENTE LA FRONTERA;8;83;8307;NEGRETE;2;0;BA1078159521;2;4;L;4;3;3;2,5;B;2,8;C;2;2,33;2;4;B;B;B;D;2,67;2,5;2;C;B;B
2013;4446;6;LICEO POLIVALENTE LA FRONTERA;8;83;8307;NEGRETE;2;0;CB1068096411;1;4;AV;4;3;3;1,86;B;2,42;C;1,67;2;1;1,5;I;B;I;I;2,33;2;2,5;B;B;B
2013;4446;6;LICEO POLIVALENTE LA FRONTERA;8;83;8307;NEGRETE;2;0;BA1098008121;2;2;G;4;4;3;2,72;C;3,13;D;3,33;2,33;2;2;D;B;B;B;3,33;3,33;2,75;D;D;C
2013;4446;6;LICEO POLIVALENTE LA FRONTERA;8;83;8307;NEGRETE;2;0;CB1019000211;1;4;H;4;2;3;2,46;B;2,58;C;2,33;2;3;2;B;B;C;B;2,67;3;2,25;C;C;B
2013;4446;6;LICEO POLIVALENTE LA FRONTERA;8;83;8307;NEGRETE;2;0;BC1051031511;1;3;CS;4;4;3;2,39;B;2,93;C;2,33;2;2,5;2,25;B;B;B;B;2,67;3;2;C;C;B
2013;4446;6;LICEO POLIVALENTE LA FRONTERA;8;83;8307;NEGRETE;2;0;HH1462169221;2;3;M;4;3;2;2,39;B;2,63;C;2,33;2;2,5;1,5;B;B;B;I;2,67;3;2,75;C;C;C
2013;4446;6;LICEO POLIVALENTE LA FRONTERA;8;83;8307;NEGRETE;2;0;BB1087288722;2;1;P;4;3;2;2,44;B;2,66;C;2,33;2;2;2,5;B;B;B;B;3,33;2,67;2,25;D;C;B
2013;4447;4;ESCUELA BASICA RIHUE;8;83;8307;NEGRETE;2;1;CA1029622321;2;3;L;4;4;4;2,48;B;3,09;D;2,33;2,33;1,75;3;B;B;I;C;2,67;3;2,25;C;C;B
2013;4447;4;ESCUELA BASICA RIHUE;8;83;8307;NEGRETE;2;1;AC1032955121;2;3;CS;4;4;4;2,77;C;3,26;D;3;3;2,25;3,25;C;C;B;C;2,67;3;2,25;C;C;B
2013;4451;2;LICEO MUNICIPAL DE NACIMIENTO;8;83;8306;NACIMIENTO;2;0;AA1039651021;2;4;RC;4;3;3;1,92;B;2,45;B;2;2;1;1;B;B;I;I;2,67;2;2,75;C;B;C
2013;4451;2;LICEO MUNICIPAL DE NACIMIENTO;8;83;8306;NACIMIENTO;2;0;BC1089984711;1;4;H;4;3;3;2,08;B;2,55;C;2;3;1;2;B;C;I;B;2,33;2;2,25;B;B;B
2013;4451;2;LICEO MUNICIPAL DE NACIMIENTO;8;83;8306;NACIMIENTO;2;0;BB1032645011;1;4;M;3;4;3;2,52;C;2,91;C;2,33;2,67;3;1,5;B;C;C;I;2,67;3;2,5;C;C;B
2013;4451;2;LICEO MUNICIPAL DE NACIMIENTO;8;83;8306;NACIMIENTO;2;0;CC1019499511;1;4;ET;3;3;3;2,45;B;2,67;C;1,67;2;3;3;I;B;C;C;3;2;2,5;C;B;B
2013;4451;2;LICEO MUNICIPAL DE NACIMIENTO;8;83;8306;NACIMIENTO;2;0;AA1014470711;1;4;AV;4;3;3;2,18;B;2,61;C;3;1,67;1;2;C;I;I;B;2,67;2,67;2,25;C;C;B
2013;4451;2;LICEO MUNICIPAL DE NACIMIENTO;8;83;8306;NACIMIENTO;2;0;BC1068533411;1;4;AM;4;4;3;2,24;B;2,84;C;2,33;2;2;2;B;B;B;B;3;2,33;2;C;B;B
2013;4451;2;LICEO MUNICIPAL DE NACIMIENTO;8;83;8306;NACIMIENTO;2;0;AB1090402811;1;4;I;3;3;3;2,37;B;2,62;C;2,67;2,33;2;2;C;B;B;B;3;2,33;2,25;C;B;B
2013;4451;2;LICEO MUNICIPAL DE NACIMIENTO;8;83;8306;NACIMIENTO;2;0;AB1066143011;1;4;F;4;3;3;2,23;B;2,64;C;2;1,67;2;1,5;B;I;B;I;3;2,67;2,75;C;C;C
2013;4451;2;LICEO MUNICIPAL DE NACIMIENTO;8;83;8306;NACIMIENTO;2;0;AB1058394711;1;4;M;4;3;3;2,64;C;2,88;C;2,33;2,17;2,25;2,5;B;B;B;B;3;3;3,25;C;C;C
2013;4451;2;LICEO MUNICIPAL DE NACIMIENTO;8;83;8306;NACIMIENTO;2;0;AB1040940411;1;4;M;4;3;3;2,02;B;2,51;C;1;2,33;1;2,5;I;B;I;B;3;2,33;2;C;B;B
2013;4451;2;LICEO MUNICIPAL DE NACIMIENTO;8;83;8306;NACIMIENTO;2;0;AC1093369621;2;4;FP;4;4;3;2,61;C;3,07;D;2,33;2,83;2,75;2,75;B;C;C;C;2,67;2,67;2,25;C;C;B
2013;4451;2;LICEO MUNICIPAL DE NACIMIENTO;8;83;8306;NACIMIENTO;2;0;CB1010593521;2;4;AV;4;3;3;2,07;B;2,54;C;2,67;1,67;1;2,5;C;I;I;B;2,67;2;2;C;B;B
2013;4451;2;LICEO MUNICIPAL DE NACIMIENTO;8;83;8306;NACIMIENTO;2;0;CA1097425721;2;4;I;4;3;3;2,14;B;2,58;C;2,67;2,33;1;2;C;B;I;B;2,67;2,33;2;C;B;B
2013;4451;2;LICEO MUNICIPAL DE NACIMIENTO;8;83;8306;NACIMIENTO;2;0;HI1343247811;1;4;M;4;3;3;2,68;C;2,91;C;3,33;2,33;2,5;3;D;B;B;C;2,67;2,67;2,25;C;C;B
2013;4451;2;LICEO MUNICIPAL DE NACIMIENTO;8;83;8306;NACIMIENTO;2;0;JK1430169121;2;4;I;4;3;3;1,99;B;2,49;C;1,67;1,67;1;2;I;I;I;B;3;2,33;2,25;C;B;B
2013;4451;2;LICEO MUNICIPAL DE NACIMIENTO;8;83;8306;NACIMIENTO;2;0;EF1170777211;1;4;L;4;3;3;2,29;B;2,67;C;3,33;2,33;1;2;D;B;I;B;2,67;2,33;2,38;C;B;B
2013;4452;0;ESCUELA EL SABER;8;83;8306;NACIMIENTO;2;0;CB1024703021;2;2;G;4;3;3;2,51;C;2,81;C;3,67;2;2;2;D;B;B;B;2,67;3;2,25;C;C;B
2013;4452;0;ESCUELA EL SABER;8;83;8306;NACIMIENTO;2;0;CD1448705821;2;2;G;4;3;3;2,48;B;2,79;C;2,67;2;2,5;2,5;C;B;B;B;3;2,67;2;C;C;B
2013;4452;0;ESCUELA EL SABER;8;83;8306;NACIMIENTO;2;0;BB1072514721;2;1;P;4;4;3;2,45;B;2,97;C;3;1,67;2,5;2,5;C;I;B;B;3;2;2,5;C;B;B
2013;4452;0;ESCUELA EL SABER;8;83;8306;NACIMIENTO;2;0;GF1081841821;2;3;L;4;2;3;2,48;B;2,59;C;3;1,33;2;2,5;C;I;B;B;3;3;2,5;C;C;B
2013;4452;0;ESCUELA EL SABER;8;83;8306;NACIMIENTO;2;0;CB1013873321;2;1;P;4;3;3;2,44;B;2,76;C;3;2;3;2;C;B;C;B;2,67;2,67;1,75;C;C;I
2013;4452;0;ESCUELA EL SABER;8;83;8306;NACIMIENTO;2;0;BB1045532821;2;3;L;4;3;3;2,75;C;2,95;C;3,33;2,67;2;2,5;D;C;B;B;3;3;2,75;C;C;C
2013;4452;0;ESCUELA EL SABER;8;83;8306;NACIMIENTO;2;0;AB1001561921;2;1;P;4;3;3;2,7;C;2,92;C;3;2,67;3;3;C;C;C;C;2,67;2,33;2,25;C;B;B
2013;4452;0;ESCUELA EL SABER;8;83;8306;NACIMIENTO;2;0;BB1082710121;2;1;P;4;3;3;2,78;C;2,97;C;2,83;2,33;2,75;3;C;B;C;C;3;3,33;2,25;C;D;B
2013;4452;0;ESCUELA EL SABER;8;83;8306;NACIMIENTO;2;0;BA1051865121;2;3;EF;4;3;3;2,61;C;2,87;C;2,33;2,33;3;3;B;B;C;C;3;2,33;2,25;C;B;B
2013;4452;0;ESCUELA EL SABER;8;83;8306;NACIMIENTO;2;0;IK1460138621;2;1;P;4;4;3;2,41;B;2,95;C;2,67;1,67;2;2;C;I;B;B;3;3;2,5;C;C;B
2013;4453;9;ESCUELA OSCAR GUERRERO QUINSAC;8;83;8306;NACIMIENTO;2;0;BC1057226621;2;5;TEA;4;3;3;2,38;B;2,73;C;3;1,67;2,25;1,75;C;I;B;I;3;3;2;C;C;B
2013;4453;9;ESCUELA OSCAR GUERRERO QUINSAC;8;83;8306;NACIMIENTO;2;0;BB1091347121;2;2;G;4;3;3;2,87;C;3,02;D;3;2,33;3;4;C;B;C;D;3;3;1,75;C;C;I
2013;4453;9;ESCUELA OSCAR GUERRERO QUINSAC;8;83;8306;NACIMIENTO;2;0;FE1619434411;1;5;TEA;3;3;3;2,5;B;2,7;C;3;2;2;2,5;C;B;B;B;3;3;2;C;C;B
2013;4453;9;ESCUELA OSCAR GUERRERO QUINSAC;8;83;8306;NACIMIENTO;2;0;BA1059741621;2;5;TEA;4;3;3;2,32;B;2,69;C;1,67;2,33;2,5;1,5;I;B;B;I;3;3;2,25;C;C;B
2013;4454;7;ESCUELA CANADA;8;83;8306;NACIMIENTO;2;0;BC1101608911;1;3;AV;4;3;3;2,1;B;2,56;C;2,33;2,67;1;1;B;C;I;I;2,67;3;2;C;C;B
2013;4454;7;ESCUELA CANADA;8;83;8306;NACIMIENTO;2;0;AB1014586621;2;3;RC;4;4;3;2,34;B;2,9;C;2,33;1,83;2,5;1,5;B;B;B;I;3;3;2,25;C;C;B
2013;4454;7;ESCUELA CANADA;8;83;8306;NACIMIENTO;2;0;CB1055350121;2;1;P;4;3;3;2,77;C;2,96;C;2,5;2,67;2,75;3;B;C;C;C;3;3;2,5;C;C;B
2013;4454;7;ESCUELA CANADA;8;83;8306;NACIMIENTO;2;0;CA1097060021;2;2;G;4;3;4;2,17;B;2,7;C;2;2,33;2;1;B;B;B;I;2,67;2,67;2,5;C;C;B
2013;4454;7;ESCUELA CANADA;8;83;8306;NACIMIENTO;2;0;CA1103419621;2;3;L;4;4;3;2,51;C;3,01;D;3;2,33;2;1,5;C;B;B;I;3;3;2,75;C;C;C
2013;4454;7;ESCUELA CANADA;8;83;8306;NACIMIENTO;2;0;AB1063964121;2;5;TEA;4;3;3;2,64;C;2,88;C;2,83;2,5;2,75;1,75;C;B;C;I;3,17;3,5;2;C;D;B
2013;4454;7;ESCUELA CANADA;8;83;8306;NACIMIENTO;2;0;CB1105456121;2;5;TEA;4;3;3;2,53;C;2,82;C;3;2,33;2,5;1,5;C;B;B;I;3;3;2,38;C;C;B
2013;4454;7;ESCUELA CANADA;8;83;8306;NACIMIENTO;2;0;EF1400532921;2;2;G;4;4;3;2,77;C;3,16;D;3;2,67;3;2,5;C;C;C;B;3;3;2,25;C;C;B
2013;4455;5;ESCUELA TOQUI LAUTARO;8;83;8306;NACIMIENTO;2;0;CC1098734321;2;2;G;4;2;3;2,75;C;2,75;C;3,67;1,67;3;3;D;I;C;C;2,67;3;2,25;C;C;B
2013;4455;5;ESCUELA TOQUI LAUTARO;8;83;8306;NACIMIENTO;2;0;BC1049097521;2;2;G;4;3;4;2,63;C;2,98;C;2,83;2,33;2,5;1,75;C;B;B;I;3;3;3;C;C;C
2013;4455;5;ESCUELA TOQUI LAUTARO;8;83;8306;NACIMIENTO;2;0;BA1015915621;2;2;G;4;3;4;2,19;B;2,71;C;1,67;1,67;2,5;2,5;I;I;B;B;3;2;2;C;B;B
2013;4455;5;ESCUELA TOQUI LAUTARO;8;83;8306;NACIMIENTO;2;0;BB1043201321;2;5;TEA;4;3;3;2,71;C;2,93;C;3;2;3;2,5;C;B;C;B;3;3;2,5;C;C;B
2013;4455;5;ESCUELA TOQUI LAUTARO;8;83;8306;NACIMIENTO;2;0;AA1095431621;2;1;P;4;3;4;2,27;B;2,76;C;2,33;1,67;1;3;B;I;I;C;3;2,67;2,25;C;C;B
2013;4455;5;ESCUELA TOQUI LAUTARO;8;83;8306;NACIMIENTO;2;0;BA1002268711;1;5;TEA;4;3;3;2,37;B;2,72;C;3;2,67;2;1,5;C;C;B;I;2,67;3;1,75;C;C;I
2013;4455;5;ESCUELA TOQUI LAUTARO;8;83;8306;NACIMIENTO;2;0;FF1249711921;2;2;G;4;4;4;2,54;C;3,12;D;2,67;1,67;3;2,5;C;I;C;B;3;2,67;2,25;C;C;B
2013;4455;5;ESCUELA TOQUI LAUTARO;8;83;8306;NACIMIENTO;2;0;BA1065295711;1;5;TEL;3;3;3;2,41;B;2,65;C;2,67;2,67;2;1,5;C;C;B;I;3;3;2;C;C;B
2013;4455;5;ESCUELA TOQUI LAUTARO;8;83;8306;NACIMIENTO;2;0;BC1080205921;2;3;M;4;3;3;2,74;C;2,94;C;3,67;1,67;2;2,5;D;I;B;B;3,33;3;3;D;C;C
2013;4456;3;ESCUELA BASICA DOLLINCO;8;83;8306;NACIMIENTO;2;1;CA1104329521;2;2;G;4;3;3;2,83;C;3;C;2,67;2,67;3;2,5;C;C;C;B;3;3;3;C;C;C
2013;4456;3;ESCUELA BASICA DOLLINCO;8;83;8306;NACIMIENTO;2;1;CC1032163921;2;3;CN;4;3;3;2,31;B;2,69;C;2,67;1,33;1,5;2;C;I;I;B;2,67;3;3;C;C;C
2013;4459;8;ESCUELA SAN RAMON;8;83;8306;NACIMIENTO;2;1;BB1001287411;1;2;G;4;3;4;2,39;B;2,83;C;2,67;1,67;3;2;C;I;C;B;3;2,67;1,75;C;C;I
2013;4460;1;ESCUELA LOS PATOS;8;83;8306;NACIMIENTO;2;1;AB1048103311;1;2;G;4;3;4;2,45;B;2,87;C;3;3;2;2;C;C;B;B;2,5;2,5;2,13;B;B;B
2013;4466;0;ESCUELA VICTOR MANUEL BELTRAN CARRIMAN;8;83;8306;NACIMIENTO;2;1;BB1100171911;1;3;M;4;3;3;2,18;B;2,61;C;2,33;1,33;2,5;1,5;B;I;B;I;3;2,33;2,25;C;B;B
2013;4469;5;ESCUELA PALMILLA;8;83;8306;NACIMIENTO;2;1;AC1046546811;1;2;G;4;3;4;2,69;C;3,01;D;3,67;2,33;3;2,5;D;B;C;B;2,67;2,67;2;C;C;B
2013;4470;9;ESCUELA SAN FRANCISCO DE MILLAPOA;8;83;8306;NACIMIENTO;2;1;CB1019407211;1;2;G;4;3;3;2,29;B;2,67;C;2;2,33;3,5;1,5;B;B;D;I;2,67;2;2;C;B;B
2013;4471;7;ESCUELA CARRIZAL;8;83;8306;NACIMIENTO;2;1;CB1041120321;2;2;G;4;3;3;1,98;B;2,49;B;2,67;2,33;1;1;C;B;I;I;2,67;2,67;1,5;C;C;I
2013;4472;5;ESCUELA SAN ROQUE;8;83;8306;NACIMIENTO;2;1;CC1091135611;1;2;G;4;3;4;2,24;B;2,74;C;3;1,5;1,75;1,25;C;I;I;I;2,67;3;2,5;C;C;B
2013;4478;4;ESCUELA LOS CASTANOS;8;83;8306;NACIMIENTO;2;1;CB1107033811;1;2;G;4;3;3;2,18;B;2,61;C;3;2;2;1,5;C;B;B;I;2,67;2,33;1,75;C;B;I
2013;4479;2;ESCUELA CHEQUENAL;8;83;8306;NACIMIENTO;2;1;CA1022006411;1;2;G;3;3;4;2,18;B;2,61;C;3,33;2;2;1,5;D;B;B;I;2,33;2,33;1,75;B;B;I
2013;4481;4;ESCUELA JOSE ABELARDO NUNEZ;8;83;8304;LAJA;2;0;AB1005233221;2;2;G;4;3;3;2,71;C;2,93;C;2,67;3;2;3;C;C;B;C;2,67;3;2,63;C;C;C
2013;4481;4;ESCUELA JOSE ABELARDO NUNEZ;8;83;8304;LAJA;2;0;CC1055056921;2;3;M;4;4;3;2,19;B;2,81;C;1,33;1,33;2;2;I;I;B;B;2,67;3;3;C;C;C
2013;4481;4;ESCUELA JOSE ABELARDO NUNEZ;8;83;8304;LAJA;2;0;BC1001762725;2;2;G;4;3;3;2,37;B;2,72;C;2,33;1,83;2,75;2;B;B;C;B;2,67;3;2;C;C;B
2013;4481;4;ESCUELA JOSE ABELARDO NUNEZ;8;83;8304;LAJA;2;0;EF1246038021;2;2;G;4;3;3;2,51;C;2,81;C;3;1,33;2,5;2,5;C;I;B;B;3;3;2,25;C;C;B
2013;4481;4;ESCUELA JOSE ABELARDO NUNEZ;8;83;8304;LAJA;2;0;FE1925358821;2;3;L;4;3;3;2,42;B;2,75;C;2,67;1,5;2;2,25;C;I;B;B;3;3;2,5;C;C;B
2013;4482;2;ESCUELA NIVEQUETEN;8;83;8304;LAJA;2;0;CB1049272221;2;2;G;4;3;3;2,18;B;2,61;C;2,33;1,67;2;1,5;B;I;B;I;2,67;2,33;2,75;C;B;C
2013;4482;2;ESCUELA NIVEQUETEN;8;83;8304;LAJA;2;0;CA1094565921;2;2;G;4;3;3;2,62;C;2,87;C;2,33;2,33;3;2;B;B;C;B;2,67;3;3;C;C;C
2013;4482;2;ESCUELA NIVEQUETEN;8;83;8304;LAJA;2;0;CB1041611121;2;2;G;4;4;3;2,22;B;2,83;C;2,67;1;2;2;C;I;B;B;2,67;2,83;2,38;C;C;B
2013;4482;2;ESCUELA NIVEQUETEN;8;83;8304;LAJA;2;0;AB1068481721;2;1;P;4;4;3;2,17;B;2,8;C;2;2;2;1,5;B;B;B;I;2,83;3;1,88;C;C;B
2013;4482;2;ESCUELA NIVEQUETEN;8;83;8304;LAJA;2;0;CA1073739921;2;2;G;4;3;3;2,41;B;2,75;C;2,33;2,67;1,5;2,5;B;C;I;B;2,67;2,67;2,5;C;C;B
2013;4482;2;ESCUELA NIVEQUETEN;8;83;8304;LAJA;2;0;DC1844835821;2;2;G;4;3;3;2,56;C;2,84;C;3;2,67;3;2;C;C;C;B;3;3;1,25;C;C;I
2013;4482;2;ESCUELA NIVEQUETEN;8;83;8304;LAJA;2;0;IK1043687721;2;2;G;4;3;3;1,88;B;2,43;B;2,33;1;1,5;1;B;I;I;I;2,83;2,5;2;C;B;B
2013;4482;2;ESCUELA NIVEQUETEN;8;83;8304;LAJA;2;0;CB2074569321;2;1;P;4;4;3;2,26;B;2,86;C;2;1,67;2;2,5;B;I;B;B;2,83;2,83;2;C;C;B
2013;4482;2;ESCUELA NIVEQUETEN;8;83;8304;LAJA;2;0;KJ1464451821;2;3;M;4;4;3;3,12;C;3,37;D;3,33;3,33;3;3;D;D;C;C;3,17;3;3;C;C;C
